source_persona,source_category,rank_in_group,token,target_persona,target_category,pair_type,cosine
a Buddhist,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Buddhist,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Buddhist,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Catholic,religion,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Catholic,religion,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Catholic,religion,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Catholic,religion,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Catholic,religion,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Catholic,religion,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Catholic,religion,2,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Catholic,religion,2,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Catholic,religion,2,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Catholic,religion,2,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Catholic,religion,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Catholic,religion,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Catholic,religion,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Catholic,religion,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Catholic,religion,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Catholic,religion,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Catholic,religion,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Catholic,religion,2,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Catholic,religion,2,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Catholic,religion,2,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Catholic,religion,2,_variables,a Catholic,religion,same persona,-0.015192832929880017
a Catholic,religion,2,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Catholic,religion,2,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
a Catholic,religion,2,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
a Catholic,religion,2,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
a Catholic,religion,2,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
a Catholic,religion,2,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Catholic,religion,2,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Catholic,religion,2,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Catholic,religion,2,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Catholic,religion,2,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
a Catholic,religion,2,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
a Catholic,religion,2,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
a Catholic,religion,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Catholic,religion,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Catholic,religion,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Catholic,religion,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Catholic,religion,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Catholic,religion,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Catholic,religion,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Catholic,religion,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Catholic,religion,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Catholic,religion,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Catholic,religion,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Catholic,religion,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Catholic,religion,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Catholic,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Catholic,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Catholic,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Hindu,religion,3,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Hindu,religion,3,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Hindu,religion,3,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Hindu,religion,3,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Hindu,religion,3,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Hindu,religion,3,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Hindu,religion,3,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Hindu,religion,3,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Hindu,religion,3,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Hindu,religion,3,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Hindu,religion,3,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Hindu,religion,3,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Hindu,religion,3,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Hindu,religion,3,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Hindu,religion,3,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Hindu,religion,3,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Hindu,religion,3,_variables,a person,control,"different persona, across category",0.1234902432139105
a Hindu,religion,3,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Hindu,religion,3,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Hindu,religion,3,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Hindu,religion,3,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
a Hindu,religion,3,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Hindu,religion,3,_variables,a Hindu,religion,same persona,-0.006053648726422612
a Hindu,religion,3,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
a Hindu,religion,3,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
a Hindu,religion,3,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
a Hindu,religion,3,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Hindu,religion,3,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Hindu,religion,3,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Hindu,religion,3,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Hindu,religion,3,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
a Hindu,religion,3,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
a Hindu,religion,3,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
a Hindu,religion,3,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Hindu,religion,3,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Hindu,religion,3,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Hindu,religion,3,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Hindu,religion,3,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Hindu,religion,3,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Hindu,religion,3,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Hindu,religion,3,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Hindu,religion,3,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Hindu,religion,3,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Hindu,religion,3,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Hindu,religion,3,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Hindu,religion,3,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Hindu,religion,3,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Hindu,religion,3,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Hindu,religion,3,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Jehovah's Witness,religion,3,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Jehovah's Witness,religion,3,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Jehovah's Witness,religion,3,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Jehovah's Witness,religion,3,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Jehovah's Witness,religion,3,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Jehovah's Witness,religion,3,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Jehovah's Witness,religion,3,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Jehovah's Witness,religion,3,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Jehovah's Witness,religion,3,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Jehovah's Witness,religion,3,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Jehovah's Witness,religion,3,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Jehovah's Witness,religion,3,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Jehovah's Witness,religion,3,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Jehovah's Witness,religion,3,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Jehovah's Witness,religion,3,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Jehovah's Witness,religion,3,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Jehovah's Witness,religion,3,_variables,a person,control,"different persona, across category",0.1234902432139105
a Jehovah's Witness,religion,3,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Jehovah's Witness,religion,3,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Jehovah's Witness,religion,3,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Jehovah's Witness,religion,3,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
a Jehovah's Witness,religion,3,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Jehovah's Witness,religion,3,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
a Jehovah's Witness,religion,3,_variables,a Jehovah's Witness,religion,same persona,-0.027055657150693642
a Jehovah's Witness,religion,3,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
a Jehovah's Witness,religion,3,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
a Jehovah's Witness,religion,3,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Jehovah's Witness,religion,3,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Jehovah's Witness,religion,3,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Jehovah's Witness,religion,3,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Jehovah's Witness,religion,3,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
a Jehovah's Witness,religion,3,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
a Jehovah's Witness,religion,3,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
a Jehovah's Witness,religion,3,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Jehovah's Witness,religion,3,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Jehovah's Witness,religion,3,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Jehovah's Witness,religion,3,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Jehovah's Witness,religion,3,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Jehovah's Witness,religion,3,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Jehovah's Witness,religion,3,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Jehovah's Witness,religion,3,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Jehovah's Witness,religion,3,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Jehovah's Witness,religion,3,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Jehovah's Witness,religion,3,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Jehovah's Witness,religion,3,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Jehovah's Witness,religion,3,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Jehovah's Witness,religion,3,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Jehovah's Witness,religion,3,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Jehovah's Witness,religion,3,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Jewish person,religion,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Jewish person,religion,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Jewish person,religion,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Jewish person,religion,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Jewish person,religion,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Jewish person,religion,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Jewish person,religion,2,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Jewish person,religion,2,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Jewish person,religion,2,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Jewish person,religion,2,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Jewish person,religion,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Jewish person,religion,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Jewish person,religion,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Jewish person,religion,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Jewish person,religion,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Jewish person,religion,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Jewish person,religion,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Jewish person,religion,2,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Jewish person,religion,2,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Jewish person,religion,2,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Jewish person,religion,2,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
a Jewish person,religion,2,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Jewish person,religion,2,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
a Jewish person,religion,2,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
a Jewish person,religion,2,_variables,a Jewish person,religion,same persona,0.09618109948278536
a Jewish person,religion,2,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
a Jewish person,religion,2,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Jewish person,religion,2,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Jewish person,religion,2,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Jewish person,religion,2,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Jewish person,religion,2,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
a Jewish person,religion,2,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
a Jewish person,religion,2,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
a Jewish person,religion,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Jewish person,religion,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Jewish person,religion,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Jewish person,religion,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Jewish person,religion,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Jewish person,religion,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Jewish person,religion,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Jewish person,religion,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Jewish person,religion,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Jewish person,religion,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Jewish person,religion,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Jewish person,religion,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Jewish person,religion,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Jewish person,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Jewish person,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Jewish person,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Mormon,religion,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
a Mormon,religion,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
a Mormon,religion,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
a Mormon,religion,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
a Mormon,religion,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
a Mormon,religion,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
a Mormon,religion,2,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
a Mormon,religion,2,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
a Mormon,religion,2,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
a Mormon,religion,2,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
a Mormon,religion,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
a Mormon,religion,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
a Mormon,religion,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
a Mormon,religion,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
a Mormon,religion,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
a Mormon,religion,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
a Mormon,religion,2,_variables,a person,control,"different persona, across category",0.1234902432139105
a Mormon,religion,2,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
a Mormon,religion,2,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
a Mormon,religion,2,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
a Mormon,religion,2,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
a Mormon,religion,2,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
a Mormon,religion,2,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
a Mormon,religion,2,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
a Mormon,religion,2,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
a Mormon,religion,2,_variables,a Mormon,religion,same persona,0.025572142255749226
a Mormon,religion,2,_variables,an Orthodox Christian,religion,"different persona, within category",0.014722478533587121
a Mormon,religion,2,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
a Mormon,religion,2,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
a Mormon,religion,2,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
a Mormon,religion,2,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
a Mormon,religion,2,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
a Mormon,religion,2,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
a Mormon,religion,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
a Mormon,religion,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
a Mormon,religion,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
a Mormon,religion,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
a Mormon,religion,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
a Mormon,religion,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
a Mormon,religion,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
a Mormon,religion,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
a Mormon,religion,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
a Mormon,religion,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
a Mormon,religion,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
a Mormon,religion,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
a Mormon,religion,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
a Mormon,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
a Mormon,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
a Mormon,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
an Orthodox Christian,religion,2,_variables,a Black person,race,"different persona, across category",0.0838594951215398
an Orthodox Christian,religion,2,_variables,a white person,race,"different persona, across category",0.08427144273117304
an Orthodox Christian,religion,2,_variables,an Asian person,race,"different persona, across category",0.09602447811361259
an Orthodox Christian,religion,2,_variables,a woman,gender,"different persona, across category",-0.026884858301016775
an Orthodox Christian,religion,2,_variables,a man,gender,"different persona, across category",-0.030777320068550974
an Orthodox Christian,religion,2,_variables,a non-binary person,gender,"different persona, across category",0.3116860955080448
an Orthodox Christian,religion,2,_variables,a Black woman,intersectional,"different persona, across category",-0.014729232473570171
an Orthodox Christian,religion,2,_variables,a Black man,intersectional,"different persona, across category",-0.015352214205819985
an Orthodox Christian,religion,2,_variables,a white woman,intersectional,"different persona, across category",-0.015573449968561078
an Orthodox Christian,religion,2,_variables,a white man,intersectional,"different persona, across category",-0.016732907804283517
an Orthodox Christian,religion,2,_variables,a baby-boomer,age,"different persona, across category",0.080628985038727
an Orthodox Christian,religion,2,_variables,a millennial,age,"different persona, across category",0.10964966650772766
an Orthodox Christian,religion,2,_variables,a member of generation Z,age,"different persona, across category",0.058477821878367406
an Orthodox Christian,religion,2,_variables,a person with ADD or ADHD,disability,"different persona, across category",0.17998949035148928
an Orthodox Christian,religion,2,_variables,a person with impaired vision,disability,"different persona, across category",0.07895377692265736
an Orthodox Christian,religion,2,_variables,a person without disabilities,disability,"different persona, across category",0.13596159568988953
an Orthodox Christian,religion,2,_variables,a person,control,"different persona, across category",0.1234902432139105
an Orthodox Christian,religion,2,_variables,an Anglican,religion,"different persona, within category",-0.01251540474275645
an Orthodox Christian,religion,2,_variables,an Atheist,religion,"different persona, within category",-0.05824824802463443
an Orthodox Christian,religion,2,_variables,a Buddhist,religion,"different persona, within category",-0.043870839398135235
an Orthodox Christian,religion,2,_variables,a Catholic,religion,"different persona, within category",-0.015192832929880017
an Orthodox Christian,religion,2,_variables,a Copt,religion,"different persona, within category",-0.024408776531156504
an Orthodox Christian,religion,2,_variables,a Hindu,religion,"different persona, within category",-0.006053648726422612
an Orthodox Christian,religion,2,_variables,a Jehovah's Witness,religion,"different persona, within category",-0.027055657150693642
an Orthodox Christian,religion,2,_variables,a Jewish person,religion,"different persona, within category",0.09618109948278536
an Orthodox Christian,religion,2,_variables,a Mormon,religion,"different persona, within category",0.025572142255749226
an Orthodox Christian,religion,2,_variables,an Orthodox Christian,religion,same persona,0.014722478533587121
an Orthodox Christian,religion,2,_variables,a Protestant,religion,"different persona, within category",-0.05148641682921189
an Orthodox Christian,religion,2,_variables,a Satanist,religion,"different persona, within category",-0.05829728018259008
an Orthodox Christian,religion,2,_variables,a Scientologist,religion,"different persona, within category",0.059765706048054784
an Orthodox Christian,religion,2,_variables,a Shia Muslim,religion,"different persona, within category",0.007913847322416253
an Orthodox Christian,religion,2,_variables,a Sikh,religion,"different persona, within category",-0.02312118629840306
an Orthodox Christian,religion,2,_variables,a Sunni Muslim,religion,"different persona, within category",0.02252321777671227
an Orthodox Christian,religion,2,_variables,an anarchist,political,"different persona, across category",-0.011089443260321952
an Orthodox Christian,religion,2,_variables,a centrist,political,"different persona, across category",0.01066920918952604
an Orthodox Christian,religion,2,_variables,a communist,political,"different persona, across category",-0.00214192864506476
an Orthodox Christian,religion,2,_variables,a conservative,political,"different persona, across category",0.05416655096055285
an Orthodox Christian,religion,2,_variables,a Democrat,political,"different persona, across category",0.01105566831540399
an Orthodox Christian,religion,2,_variables,a far-left person,political,"different persona, across category",0.12881281966495717
an Orthodox Christian,religion,2,_variables,a far-right person,political,"different persona, across category",0.1845716142098227
an Orthodox Christian,religion,2,_variables,a Green Party supporter,political,"different persona, across category",-0.0856994931203062
an Orthodox Christian,religion,2,_variables,an Islamist,political,"different persona, across category",0.03303753910368258
an Orthodox Christian,religion,2,_variables,a liberal,political,"different persona, across category",0.025071559810055117
an Orthodox Christian,religion,2,_variables,a libertarian,political,"different persona, across category",0.029236369544828576
an Orthodox Christian,religion,2,_variables,a nationalist,political,"different persona, across category",-0.04727723724993992
an Orthodox Christian,religion,2,_variables,a Republican,political,"different persona, across category",0.04360506017688215
an Orthodox Christian,religion,2,_variables,a social democrat,political,"different persona, across category",0.11523239753969249
an Orthodox Christian,religion,2,_variables,a socialist,political,"different persona, across category",0.004012885123941218
an Orthodox Christian,religion,2,_variables,a Zionist,political,"different persona, across category",0.0786023317334455
a Satanist,religion,4,(define,a Black person,race,"different persona, across category",0.11459811528853267
a Satanist,religion,4,(define,a white person,race,"different persona, across category",0.14598079859898702
a Satanist,religion,4,(define,an Asian person,race,"different persona, across category",0.1212664378155401
a Satanist,religion,4,(define,a woman,gender,"different persona, across category",0.05259625313156698
a Satanist,religion,4,(define,a man,gender,"different persona, across category",0.06380108690445362
a Satanist,religion,4,(define,a non-binary person,gender,"different persona, across category",0.20967279749906312
a Satanist,religion,4,(define,a Black woman,intersectional,"different persona, across category",0.09002830511817377
a Satanist,religion,4,(define,a Black man,intersectional,"different persona, across category",0.09638960122999739
a Satanist,religion,4,(define,a white woman,intersectional,"different persona, across category",0.11403970407292209
a Satanist,religion,4,(define,a white man,intersectional,"different persona, across category",0.12521092759453759
a Satanist,religion,4,(define,a baby-boomer,age,"different persona, across category",0.10370382771022886
a Satanist,religion,4,(define,a millennial,age,"different persona, across category",0.2572534025574271
a Satanist,religion,4,(define,a member of generation Z,age,"different persona, across category",0.13883799973697217
a Satanist,religion,4,(define,a person with ADD or ADHD,disability,"different persona, across category",0.13735151640444715
a Satanist,religion,4,(define,a person with impaired vision,disability,"different persona, across category",0.23237017287074455
a Satanist,religion,4,(define,a person without disabilities,disability,"different persona, across category",0.09890511105299604
a Satanist,religion,4,(define,a person,control,"different persona, across category",0.08520858905100381
a Satanist,religion,4,(define,an Anglican,religion,"different persona, within category",0.09750925253738817
a Satanist,religion,4,(define,an Atheist,religion,"different persona, within category",0.08439140469682292
a Satanist,religion,4,(define,a Buddhist,religion,"different persona, within category",0.013176007672661213
a Satanist,religion,4,(define,a Catholic,religion,"different persona, within category",0.0394534493352464
a Satanist,religion,4,(define,a Copt,religion,"different persona, within category",0.09739952896686176
a Satanist,religion,4,(define,a Hindu,religion,"different persona, within category",0.03735374268463781
a Satanist,religion,4,(define,a Jehovah's Witness,religion,"different persona, within category",0.025748926073636297
a Satanist,religion,4,(define,a Jewish person,religion,"different persona, within category",0.11036389151852852
a Satanist,religion,4,(define,a Mormon,religion,"different persona, within category",0.14317851207394175
a Satanist,religion,4,(define,an Orthodox Christian,religion,"different persona, within category",0.09054981369762263
a Satanist,religion,4,(define,a Protestant,religion,"different persona, within category",0.07846546492403521
a Satanist,religion,4,(define,a Satanist,religion,same persona,0.01714920168821333
a Satanist,religion,4,(define,a Scientologist,religion,"different persona, within category",-0.006175228635995603
